K03484.01,Kepler-1510 b,537.0
K04715.01,,537.0
K05274.01,,537.0
K05940.01,,537.0
K06105.01,,537.0
K06131.02,,537.0
K08147.01,,537.0
K00150.02,Kepler-112 c,538.0
K00197.01,Kepler-489 b,538.0
K00406.01,,538.0
K00621.01,,538.0
K03393.01,Kepler-1486 b,538.0
K03429.04,,538.0
K06090.01,,538.0
K01306.04,Kepler-286 e,539.0
K01952.04,Kepler-341 e,539.0
K02681.02,Kepler-397 b,539.0
K03069.01,,539.0
K03555.01,,539.0
K00401.01,Kepler-149 b,540.0
K00542.01,Kepler-180 c,540.0
K01362.01,,540.0
K01430.01,Kepler-298 b,540.0
K01553.01,Kepler-890 b,540.0
K01895.01,Kepler-331 b,540.0
K02056.01,,540.0
K04928.01,Kepler-1624 b,540.0
K00492.01,Kepler-576 b,541.0
K00566.03,,541.0
K00644.01,,541.0
K07327.01,,541.0
K01961.02,,542.0
K02471.01,,542.0
K02536.01,Kepler-1272 b,542.0
K03342.01,,542.0
K03362.01,,542.0
K04170.01,,542.0
K08280.01,,542.0
K00232.05,Kepler-122 f,543.0
K00920.01,Kepler-726 b,543.0
K01194.01,Kepler-415 c,543.0
K01275.01,Kepler-803 b,543.0
K02147.01,Kepler-362 c,543.0
K02560.01,,543.0
K00408.03,Kepler-150 e,544.0
K00413.02,Kepler-151 c,544.0
K00574.01,Kepler-189 c,544.0
K01721.01,Kepler-938 b,544.0
K01847.01,Kepler-977 b,544.0
K06040.01,,544.0
K06214.02,,544.0
K01445.02,,545.0
K01797.01,Kepler-954 b,545.0
K02413.01,Kepler-383 b,545.0
K04135.01,,545.0
K00082.01,Kepler-102 e,546.0
K00468.01,Kepler-563 b,546.0
K01496.01,,546.0
K01848.01,Kepler-978 b,546.0
K02108.01,Kepler-1102 b,546.0
K03169.01,,546.0
K03402.01,,546.0
K03651.01,,546.0
K05259.01,,546.0
K08093.01,,546.0
K00500.01,Kepler-80 b,547.0
K01874.02,Kepler-329 b,547.0
K02128.01,,547.0
K02346.01,Kepler-1202 b,547.0
K03864.02,,547.0
K05482.01,,547.0
K07256.01,,547.0
K00999.01,Kepler-263 b,548.0
K01884.01,,548.0
K02069.01,Kepler-1080 b,548.0
K04355.01,,548.0
K05327.01,,548.0
K07120.01,,548.0
K00523.02,Kepler-177 b,549.0
K00919.01,,549.0
K01591.01,,549.0
K02659.01,,549.0
K07522.01,,549.0
K08192.01,,549.0
K00510.04,Kepler-172 e,550.0
K00829.03,Kepler-53 c,550.0
K01905.02,Kepler-332 c,550.0
K05381.01,,550.0
K00416.01,Kepler-152 b,551.0
K01664.01,,551.0
K02964.01,Kepler-1397 b,551.0
K03324.01,Kepler-1469 b,551.0
K03914.01,,551.0
K05169.01,,551.0
K05514.01,,551.0
K06356.01,,551.0
K00856.01,,552.0
K01236.04,,552.0
K02503.01,,552.0
K03269.01,,552.0
K06053.01,,552.0
K07161.01,,552.0
K00404.01,,553.0
K00484.01,Kepler-572 b,553.0
K00518.01,Kepler-174 b,553.0
K00775.02,Kepler-52 b,553.0
K03474.01,,553.0
K05487.01,,553.0
K00846.01,Kepler-699 b,554.0
K00899.02,Kepler-249 b,554.0
K01052.04,Kepler-265 d,554.0
K01063.01,,554.0
K01335.01,Kepler-820 b,554.0
K02080.02,Kepler-358 b,554.0
K02194.01,Kepler-371 b,554.0
K02460.01,Kepler-1246 b,554.0
K03621.01,,554.0
K04189.01,Kepler-1562 b,554.0
K05240.01,,554.0
K06369.01,,554.0
K06667.01,,554.0
K07083.01,,554.0
K02308.01,Kepler-1183 b,555.0
K02758.01,,555.0
K03235.01,,555.0
K04386.01,,555.0
K04519.01,,555.0
K04985.01,,555.0
K06289.01,,555.0
K07424.01,,555.0
K01569.01,Kepler-892 b,556.0
K01595.01,Kepler-902 b,556.0
K03264.01,,556.0
K06096.01,,556.0
K01126.01,,557.0
K01152.01,,557.0
K01829.01,,557.0
K02402.01,Kepler-1223 b,557.0
K02705.01,Kepler-1319 b,557.0
K03057.01,Kepler-405 c,557.0
K03198.01,,557.0
K07988.01,,557.0
K08069.01,,557.0
K00503.01,Kepler-580 b,558.0
K01681.03,,558.0
K02134.01,Kepler-1113 b,558.0
K02604.01,,558.0
K03378.01,,558.0
K03491.01,,558.0
K04967.01,,558.0
K00567.03,Kepler-184 d,559.0
K00857.02,Kepler-243 c,559.0
K00904.05,Kepler-55 f,559.0
K02038.04,Kepler-85 e,559.0
K02779.01,,559.0
K03460.01,,559.0
K05314.01,,559.0
K00241.01,Kepler-124 c,560.0
K01517.01,Kepler-874 b,560.0
K03314.01,,560.0
K03870.01,,560.0
K04365.03,,560.0
K05435.01,,560.0
K05631.01,,560.0
K00435.03,Kepler-154 b,561.0
K01695.01,Kepler-930 b,561.0
K02305.01,,561.0
K03348.01,Kepler-1474 b,561.0
K05301.01,,561.0
K06513.01,,561.0
K00438.01,Kepler-155 b,562.0
K00540.01,,562.0
K00597.03,Kepler-194 d,562.0
K00842.01,Kepler-241 b,562.0
K00880.01,Kepler-82 b,562.0
K02228.01,,562.0
K02885.01,,562.0
K03471.01,,562.0
K05281.01,,562.0
K00418.01,,563.0
K00921.02,Kepler-253 d,563.0
K01203.01,Kepler-276 c,563.0
K01364.01,Kepler-292 f,563.0
K02603.01,,563.0
K03965.01,,563.0
K00216.01,Kepler-118 c,564.0
K00245.02,Kepler-37 c,564.0
K00298.01,Kepler-515 b,564.0
K00695.01,Kepler-649 b,564.0
K01138.01,,564.0
K02721.01,Kepler-1325 b,564.0
K03202.01,,564.0
K03308.01,Kepler-1464 b,564.0
K03432.01,Kepler-1498 b,564.0
K03440.01,,564.0
K01444.01,Kepler-852 b,565.0
K02998.01,Kepler-1405 b,565.0
K03265.01,,565.0
K05175.01,,565.0
K06182.01,,565.0
K00460.02,,566.0
K01020.01,,566.0
K01112.01,,566.0
K02926.02,Kepler-1388 c,566.0
K03908.01,,566.0
K07156.01,,566.0
K00941.03,Kepler-257 d,567.0
K03094.01,,567.0
K05990.01,,567.0
K07153.01,,567.0
K00313.01,Kepler-137 c,568.0
K00592.01,,568.0
K00834.05,Kepler-238 f,568.0
K00869.03,Kepler-245 c,568.0
K01912.01,,568.0
K02057.01,Kepler-1074 b,568.0
K02135.01,Kepler-361 c,568.0
K02153.01,Kepler-364 c,568.0
K04762.01,,568.0
K04965.01,,568.0
K06256.01,,568.0
K06447.02,,568.0
K08108.01,,568.0
K00898.02,Kepler-83 d,569.0
K01141.01,Kepler-777 b,569.0
K01518.01,Kepler-875 b,569.0
K07297.01,,569.0
K00367.01,Kepler-1656 b,570.0
K01332.03,Kepler-288 d,570.0
K01388.01,,570.0
K01656.01,,570.0
K02033.01,Kepler-1064 b,570.0
K03193.01,,570.0
K04963.01,,570.0
K00571.03,Kepler-186 b,571.0
K01549.01,,571.0
K01589.05,Kepler-84 f,572.0
K03294.01,,572.0
K05317.01,,572.0
K07593.01,,572.0
K00193.01,,573.0
K01749.01,Kepler-947 b,573.0
K01891.01,Kepler-330 c,573.0
K02544.01,Kepler-1273 b,573.0
K04890.01,,573.0
K06242.03,,573.0
K00709.01,Kepler-651 b,574.0
K01236.03,Kepler-279 d,574.0
K01355.01,Kepler-827 b,574.0
K01996.01,Kepler-1042 b,574.0
K03330.01,Kepler-1470 b,574.0
K04794.01,,574.0
K05773.01,,574.0
K06897.01,,574.0
K07408.01,,574.0
K00222.01,Kepler-120 b,575.0
K00266.02,,575.0
K00437.01,,575.0
K01560.01,,575.0
K01977.01,Kepler-345 c,575.0
K02175.02,Kepler-368 c,575.0
K03593.01,,575.0
K03598.01,,575.0
K05078.01,,575.0
K06784.01,,575.0
K00701.05,Kepler-62 c,576.0
K01563.04,Kepler-305 d,576.0
K02062.01,Kepler-1077 b,576.0
K02073.03,Kepler-357 c,576.0
K07535.01,,576.0
K07810.01,,576.0
K00924.01,,577.0
K01713.01,Kepler-316 c,577.0
K01843.01,Kepler-974 b,577.0
K02736.01,Kepler-1329 b,577.0
K03733.01,,577.0
K06919.01,,577.0
K07378.01,,577.0
K07933.01,,577.0
K00945.02,,578.0
K02972.02,,578.0
K05158.01,,578.0
K08037.01,,578.0
K00736.02,Kepler-225 b,579.0
K00906.02,Kepler-250 d,579.0
K01427.02,,579.0
K01919.01,,579.0
K03271.01,,579.0
K05393.01,,579.0
K05449.02,,579.0
K06142.02,,579.0
K06276.01,,579.0
K06453.01,,579.0
K01218.01,Kepler-795 b,580.0
K01522.01,Kepler-879 b,580.0
K02942.02,,580.0
K03195.01,,580.0
K03292.01,,580.0
K07948.01,,580.0
K00475.02,Kepler-165 c,581.0
K02174.03,,581.0
K03237.01,Kepler-1444 b,581.0
K05007.02,,581.0
K00157.03,Kepler-11 e,582.0
K00343.03,Kepler-142 d,582.0
K00704.01,,582.0
K00720.03,Kepler-221 e,582.0
K01551.01,,582.0
K01616.02,,582.0
K01684.01,,582.0
K01751.02,,582.0
K02321.02,,582.0
K07234.01,,582.0
K00519.02,Kepler-175 c,583.0
K01336.03,Kepler-58 d,583.0
K01489.01,,583.0
K01833.02,,583.0
K02031.01,Kepler-1062 b,583.0
K05182.01,,583.0
K05834.01,,583.0
K06624.01,,583.0
K08091.01,,583.0
K00094.03,Kepler-89 e,584.0
K00276.01,Kepler-509 b,584.0
K01303.01,,584.0
K02090.01,Kepler-1089 b,584.0
K02490.01,,584.0
K03181.01,,584.0
K03675.01,,584.0
K05079.01,,584.0
K00434.01,,585.0
K00870.01,Kepler-28 b,585.0
K01420.01,,585.0
K02379.01,,585.0
K02746.01,,585.0
K03279.01,,585.0
K03315.01,Kepler-1466 b,585.0
K03424.01,,585.0
K06970.01,,585.0
K07606.01,,585.0
K00156.02,Kepler-114 b,586.0
K00427.01,,586.0
K00719.01,Kepler-220 c,586.0
K01993.01,,586.0
K03129.01,,586.0
K03168.01,,586.0
K05583.01,,586.0
K06314.01,,586.0
K08031.01,,586.0
K00912.02,Kepler-252 b,587.0
K01910.02,,587.0
K06669.01,,587.0
K00134.01,,588.0
K00440.01,Kepler-156 c,588.0
K00722.01,Kepler-655 b,588.0
K01278.01,Kepler-282 d,588.0
K02634.01,Kepler-1299 b,588.0
K03430.01,,588.0
K03612.01,,588.0
K04226.01,,588.0
K04385.03,,588.0
K05480.01,,588.0
K07265.01,,588.0
K07317.01,,588.0
K08284.01,,588.0
K01803.02,,589.0
K03503.02,,589.0
K05396.01,,589.0
K06003.01,,589.0
K06178.02,,589.0
K06301.01,,589.0
K00251.01,Kepler-125 b,590.0
K00271.01,Kepler-127 d,590.0
K01023.01,,590.0
K02018.01,Kepler-1056 b,590.0
K05511.01,,590.0
K05998.01,,590.0
K01558.01,,591.0
K01592.01,,591.0
K02029.01,Kepler-352 c,591.0
K02376.01,Kepler-1214 b,591.0
K03376.01,,591.0
K05251.01,,591.0
K05784.01,,591.0
K05921.01,,591.0
K05964.01,,591.0
K00152.01,Kepler-79 d,592.0
K00605.02,,592.0
K01856.01,,592.0
K01915.02,Kepler-335 c,592.0
K03350.01,,592.0
K05183.01,,592.0
K05497.01,,592.0
K05979.01,,592.0
K06303.01,,592.0
K00187.01,,593.0
K00758.01,Kepler-665 b,593.0
K01780.01,,593.0
K01151.05,,594.0
K01360.02,Kepler-290 b,594.0
K01460.01,,594.0
K05688.01,,594.0
K05828.01,,594.0
K06067.01,,594.0
K06511.01,,594.0
K07018.01,,594.0
K07390.01,,594.0
K00075.01,,595.0
K00185.01,,595.0
K00505.01,Kepler-169 e,595.0
K00590.02,Kepler-193 c,595.0
K00638.01,Kepler-199 b,595.0
K00745.01,,595.0
K00875.01,,595.0
K00937.01,Kepler-733 b,595.0
K02286.01,Kepler-1176 b,595.0
K03042.01,,595.0
K06097.02,,595.0
K07698.01,,595.0
K00582.02,Kepler-191 c,596.0
K02996.01,Kepler-1404 b,596.0
K03300.02,,596.0
K03435.01,,596.0
K04355.04,,596.0
K02061.01,,597.0
K02928.01,,597.0
K03146.01,Kepler-1440 b,597.0
K03156.04,,597.0
K03300.01,,597.0
K05586.01,,597.0
K05901.01,,597.0
K07371.01,,597.0
K00718.03,Kepler-219 d,598.0
K00896.01,Kepler-248 c,598.0
K02123.01,,598.0
K02588.01,,598.0
K02714.02,Kepler-401 c,598.0
K03356.01,Kepler-1478 b,598.0
K05677.01,,598.0
K03558.01,,599.0
K05242.01,,599.0
K05262.01,,599.0
K06585.01,,599.0
K00757.01,Kepler-229 c,600.0
K00824.01,Kepler-693 b,600.0
K02328.01,Kepler-1192 b,600.0
K04131.02,,600.0
K05225.01,,600.0
K05968.01,,600.0
K07233.01,,600.0
K07609.01,,600.0
K07632.01,,600.0
K00741.01,,601.0
K01764.01,,601.0
K02216.01,,601.0
K03090.01,,601.0
K04813.01,,601.0
K05023.01,,601.0
K07452.01,,601.0
K01055.01,,602.0
K01702.01,Kepler-1650 b,602.0
K01710.01,Kepler-933 b,602.0
K01873.02,Kepler-328 b,602.0
K02115.01,Kepler-67 b,602.0
K03244.01,,602.0
K03381.01,,602.0
K04772.03,,602.0
K06103.02,,602.0
K00507.01,Kepler-582 b,603.0
K01917.01,,603.0
K05448.01,,603.0
K05600.01,,603.0
K01473.01,,604.0
K02423.01,Kepler-1233 b,604.0
K02732.03,Kepler-403 c,604.0
K02921.01,,604.0
K03322.01,,604.0
K06599.01,,604.0
K06751.01,,604.0
K08237.01,,604.0
K01238.01,Kepler-797 b,605.0
K05219.01,,605.0
K05847.01,,605.0
K06304.01,,605.0
K07063.01,,605.0
K07539.01,,605.0
K00515.01,,606.0
K00750.03,,606.0
K00915.01,,606.0
K02835.01,,606.0
K03191.01,,606.0
K06228.01,Kepler-1644 b,606.0
K06558.01,,606.0
K06777.01,,606.0
K00737.01,,607.0
K01353.02,Kepler-289 b,607.0
K01628.03,,607.0
K03310.01,,607.0
K03386.01,,607.0
K01262.01,,608.0
K02453.01,,608.0
K02910.01,Kepler-1384 b,608.0
K03439.01,Kepler-1502 b,608.0
K08205.01,,608.0
K00666.01,Kepler-640 b,609.0
K02126.01,Kepler-1110 b,609.0
K02174.01,,609.0
K02245.01,Kepler-1155 b,609.0
K02318.01,Kepler-1190 b,609.0
K00733.02,Kepler-224 d,610.0
K00841.01,Kepler-27 b,610.0
K01669.01,Kepler-924 b,610.0
K02964.02,,610.0
K03191.02,,610.0
K06194.02,,610.0
K06899.01,,610.0
K00089.01,Kepler-462 b,611.0
K00477.01,Kepler-567 b,611.0
K01557.02,Kepler-304 d,611.0
K01863.01,,611.0
K02054.01,,611.0
K02182.01,Kepler-1134 b,611.0
K04163.01,,611.0
K05407.01,,611.0
K00209.01,Kepler-117 c,612.0
K02444.01,Kepler-1241 b,612.0
K04474.01,Kepler-1608 b,612.0
K00853.02,Kepler-242 c,613.0
K00867.01,Kepler-709 b,613.0
K01474.01,Kepler-419 b,613.0
K01649.01,,613.0
K03345.01,Kepler-1472 b,613.0
K04123.01,,613.0
K05509.01,,613.0
K05722.01,,613.0
K07182.01,,613.0
K07715.01,,613.0
K00652.01,Kepler-636 b,614.0
K00716.01,,614.0
K00960.01,,614.0
K01547.01,,614.0
K01920.01,Kepler-1014 b,614.0
K02343.01,,614.0
K02598.01,,614.0
K00283.02,Kepler-131 c,615.0
K00935.02,Kepler-31 c,615.0
K01078.01,Kepler-267 b,615.0
K01201.01,,615.0
K05313.01,,615.0
K05526.01,,615.0
K00734.01,Kepler-657 b,616.0
K00835.01,Kepler-239 b,616.0
K01584.01,Kepler-898 b,616.0
K01736.01,Kepler-945 b,616.0
K02113.01,Kepler-417 c,616.0
K05633.01,,616.0
K02582.01,,617.0
K02790.01,Kepler-1347 b,617.0
K03429.03,,617.0
K04570.01,,617.0
K05508.01,,617.0
K06028.01,,617.0
K06516.01,,617.0
K00232.04,Kepler-122 e,618.0
K00397.01,,618.0
K00993.01,Kepler-262 c,618.0
K01101.01,Kepler-768 b,618.0
K02709.01,,618.0
K03463.01,,618.0
K03467.01,,618.0
K04761.01,,618.0
K06452.01,,618.0
K07074.01,,618.0
K07310.01,,618.0
K07399.01,,618.0
K00693.01,Kepler-214 c,619.0
K02005.01,Kepler-1048 b,619.0
K02557.01,,619.0
K03306.01,Kepler-1463 b,619.0
K03462.02,,619.0
K03943.01,,619.0
K06484.01,,619.0
K00346.01,Kepler-532 b,620.0
K00588.01,Kepler-615 b,620.0
K01590.01,,620.0
K02186.01,,620.0
K03130.01,,620.0
K03476.01,,620.0
K04363.01,,620.0
K00431.01,Kepler-153 b,621.0
K01145.01,,621.0
K01413.02,Kepler-295 c,621.0
K02156.01,Kepler-1124 b,621.0
K03876.01,,621.0
K04808.01,,621.0
K06832.01,,621.0
K00864.02,Kepler-244 d,622.0
K01952.02,Kepler-341 d,622.0
K01977.02,Kepler-345 b,622.0
K02295.01,,622.0
K04365.01,,622.0
K06781.01,,622.0
K07056.01,,622.0
K07493.01,,622.0
K00296.01,Kepler-513 b,623.0
K00557.01,Kepler-599 b,623.0
K00584.02,Kepler-192 c,623.0
K01878.01,,623.0
K05148.01,,623.0
K06754.01,,623.0
K08292.01,,623.0
K00376.01,,624.0
K01433.01,Kepler-846 b,624.0
K01747.01,,624.0
K02680.01,,624.0
K03379.01,Kepler-1484 b,624.0
K03573.01,,624.0
K07934.01,,624.0
K01860.04,,625.0
K02006.01,Kepler-1049 b,625.0
K02163.03,,625.0
K02424.01,Kepler-1234 b,625.0
K02504.01,,625.0
K02688.01,Kepler-1314 b,625.0
K02945.01,,625.0
K03387.01,,625.0
K04838.02,,625.0
K04846.01,,625.0
K07540.01,,625.0
K01412.01,Kepler-839 b,626.0
K02038.03,Kepler-85 d,626.0
K03276.01,,626.0
K03301.01,,626.0
K05768.01,,626.0
K07919.01,,626.0
K01904.01,Kepler-1008 b,627.0
K02336.01,,627.0
K02524.01,Kepler-1268 b,627.0
K03486.01,,627.0
K03581.01,,627.0
K04797.01,,627.0
K07137.01,,627.0
K00070.05,Kepler-20 f,628.0
K00153.01,Kepler-113 c,628.0
K07221.01,,628.0
K00500.04,Kepler-80 e,629.0
K01160.01,Kepler-781 b,629.0
K03093.01,Kepler-1424 b,629.0
K04103.02,,629.0
K04500.03,,629.0
K06621.01,,629.0
K00567.02,Kepler-184 c,630.0
K02498.02,Kepler-390 c,630.0
K02707.03,Kepler-399 c,630.0
K03465.01,Kepler-1507 b,630.0
K03478.01,,630.0
K05472.01,,630.0
K07541.01,,630.0
K01573.01,,631.0
K02137.01,Kepler-1114 b,631.0
K05151.01,,631.0
K06714.01,,631.0
K00689.01,Kepler-646 b,632.0
K01022.01,Kepler-752 b,632.0
K01101.02,,632.0
K01520.01,Kepler-877 b,632.0
K02397.01,Kepler-1221 b,632.0
K02610.02,,632.0
K03321.01,,632.0
K05310.01,,632.0
K05934.01,,632.0
K06664.01,,632.0
K07910.01,,632.0
K00339.03,,633.0
K00520.01,Kepler-176 c,633.0
K01330.01,,633.0
K02051.01,Kepler-355 c,633.0
K03590.01,,633.0
K07365.01,,633.0
K00082.02,Kepler-102 d,634.0
K01207.01,Kepler-790 b,634.0
K01276.01,,634.0
K01486.02,Kepler-302 b,634.0
K01682.01,,634.0
K01939.01,Kepler-1021 b,634.0
K02958.01,,634.0
K06007.01,,634.0
K00877.01,Kepler-81 b,635.0
K01831.04,,635.0
K03335.01,,635.0
K04192.01,Kepler-1564 b,635.0
K04668.01,,635.0
K05409.01,,635.0
K07303.01,,635.0
K00450.01,,636.0
K02473.03,Kepler-389 c,636.0
K02693.03,Kepler-398 d,636.0
K02791.01,Kepler-1348 b,636.0
K00285.03,Kepler-92 d,637.0
K00474.02,Kepler-164 d,637.0
K00566.01,Kepler-604 b,637.0
K01387.01,,637.0
K03052.02,,637.0
K04630.01,,637.0
K04935.01,,637.0
K06749.01,,637.0
K00753.01,,638.0
K01830.01,Kepler-967 b,638.0
K02871.03,,638.0
K03029.01,,638.0
K03339.01,,638.0
K05682.01,,638.0
K00386.01,Kepler-146 b,639.0
K00413.01,Kepler-151 b,639.0
K00821.01,Kepler-692 b,639.0
K01151.04,,639.0
K02448.01,Kepler-1242 b,639.0
K02701.01,,639.0
K03382.01,,639.0
K05786.01,,639.0
K05849.01,,639.0
K07251.01,,639.0
K00165.01,Kepler-478 b,640.0
K01327.01,,640.0
K01508.01,Kepler-871 b,640.0
K01585.01,Kepler-899 b,640.0
K03515.01,,640.0
K00587.01,Kepler-614 b,641.0
K01024.01,Kepler-753 b,641.0
K01086.01,Kepler-765 b,641.0
K00951.01,Kepler-258 b,642.0
K01818.01,Kepler-961 b,642.0
K04389.01,,642.0
K06647.01,,642.0
K07008.01,,642.0
K00802.01,,643.0
K01358.02,,643.0
K01970.01,Kepler-344 b,643.0
K03936.02,,643.0
K03947.02,,643.0
K06110.01,,643.0
K00691.01,,644.0
K01833.03,Kepler-968 c,644.0
K01990.01,Kepler-1041 b,644.0
K02263.01,,644.0
K02310.01,,644.0
K02512.01,,645.0
K02620.01,,645.0
K03140.01,,645.0
K03272.01,,645.0
K03388.01,,645.0
K05221.01,,645.0
K06872.01,,645.0
K07685.02,,645.0
K00308.01,,646.0
K00486.01,Kepler-573 b,646.0
K02377.01,,646.0
K05573.01,,646.0
K01996.02,,647.0
K02183.01,Kepler-370 c,647.0
K02468.01,Kepler-1249 b,647.0
K06423.01,,647.0
K07497.01,,647.0
K00471.01,Kepler-163 c,648.0
K01509.01,,648.0
K02428.01,,648.0
K02842.01,Kepler-446 b,648.0
K03327.01,,648.0
K04816.01,,648.0
K07199.01,,648.0
K07483.01,,648.0
K07864.01,,648.0
K00116.04,Kepler-106 d,649.0
K00163.01,Kepler-477 b,649.0
K00166.01,Kepler-479 b,649.0
K00746.01,Kepler-660 b,649.0
K02898.01,Kepler-1381 b,649.0
K05360.01,,649.0
K07875.01,,649.0
K02254.01,,650.0
K03331.01,,650.0
K03403.01,Kepler-1488 b,650.0
K07536.01,,650.0
K02442.02,Kepler-386 b,651.0
K02679.01,,651.0
K03421.01,,651.0
K04804.01,,651.0
K05594.01,,651.0
K08283.01,,651.0
K00250.03,Kepler-26 d,652.0
K00294.01,Kepler-512 b,652.0
K00927.01,,652.0
K00952.04,Kepler-32 e,652.0
K01825.01,Kepler-964 b,652.0
K01900.01,Kepler-1007 b,652.0
K03155.01,,652.0
K06659.01,,652.0
K00157.02,Kepler-11 d,653.0
K01576.03,,653.0
K03367.01,,653.0
K01945.02,,654.0
K01978.02,Kepler-346 c,654.0
K02873.01,,654.0
K00624.01,Kepler-198 b,655.0
K00907.01,Kepler-251 c,655.0
K01311.01,,655.0
K02459.01,,655.0
K02671.01,,655.0
K03203.01,,655.0
K05093.01,,655.0
K06616.01,,655.0
K07519.01,,655.0
K08264.01,,655.0
K00245.03,Kepler-37 b,656.0
K00417.01,,656.0
K00528.03,Kepler-178 c,656.0
K00533.01,Kepler-589 b,656.0
K00812.01,Kepler-235 b,656.0
K01816.01,,656.0
K01909.03,Kepler-334 d,656.0
K03452.01,,656.0
K04539.01,,656.0
K07385.01,,656.0
K00435.01,Kepler-154 d,657.0
K00942.01,Kepler-735 b,657.0
K01319.01,,657.0
K01366.01,Kepler-293 b,657.0
K02530.01,Kepler-1269 b,657.0
K04815.01,,657.0
K05046.01,,657.0
K05418.01,,657.0
K06820.01,,657.0
K00467.01,Kepler-562 b,658.0
K01955.02,Kepler-342 d,658.0
K03304.01,,658.0
K03318.02,,658.0
K03411.01,,658.0
K04571.01,Kepler-1615 b,658.0
K04655.01,,658.0
K06776.01,,658.0
K01991.01,,659.0
K04355.02,,659.0
K05441.01,,659.0
K06005.01,,659.0
K06993.01,,659.0
K07381.01,,659.0
K00205.01,Kepler-492 b,660.0
K00989.03,,660.0
K01599.01,Kepler-1659 c,660.0
K02195.02,Kepler-372 d,660.0
K02485.01,Kepler-1254 b,660.0
K03372.01,,660.0
K03423.01,,660.0
K05456.01,,660.0
K06469.01,,660.0
K00270.02,Kepler-449 c,661.0
K00377.01,Kepler-9 b,661.0
K01782.01,,661.0
K02937.01,,661.0
K03025.01,Kepler-1413 b,661.0
K03569.01,,661.0
K04724.01,,661.0
K04879.01,,661.0
K05253.01,,661.0
K07117.02,,661.0
K00191.01,Kepler-487 b,662.0
K01562.02,,662.0
K02662.01,Kepler-1308 b,662.0
K05743.01,,662.0
K07302.01,,662.0
K00282.01,Kepler-130 c,663.0
K00291.01,Kepler-133 c,663.0
K01338.03,,663.0
K03442.01,,663.0
K00443.01,Kepler-555 b,664.0
K00501.01,,664.0
K00513.01,Kepler-584 b,664.0
K00679.01,Kepler-212 c,664.0
K01801.01,Kepler-955 b,664.0
K07354.01,,664.0
K01598.03,Kepler-310 b,665.0
K02362.02,Kepler-1208 b,665.0
K02483.01,Kepler-1252 b,665.0
K03312.01,,665.0
K03441.01,,665.0
K04388.01,,665.0
K06102.01,,665.0
K02040.01,,666.0
K03489.01,,666.0
K04150.01,,666.0
K08120.01,,666.0
K00859.01,,667.0
K00874.02,Kepler-246 c,667.0
K01307.02,Kepler-287 b,667.0
K02087.01,Kepler-1088 b,667.0
K02856.01,Kepler-1369 b,667.0
K03470.02,Kepler-1509 b,667.0
K05050.01,,667.0
K06454.01,,667.0
K07375.01,,667.0
K00111.02,Kepler-104 c,668.0
K00672.01,Kepler-209 b,668.0
K01320.01,Kepler-816 b,668.0
K03311.01,Kepler-1465 b,668.0
K03397.01,,668.0
K03897.01,,668.0
K07077.01,,668.0
K07454.01,,668.0
K00119.01,Kepler-108 b,669.0
K00177.01,,669.0
K01378.01,,669.0
K01475.03,,669.0
K02293.01,,669.0
K04314.01,,669.0
K04526.01,,669.0
K07720.01,,669.0
K00041.03,Kepler-100 d,670.0
K00419.01,,670.0
K00441.01,,670.0
K01776.01,,670.0
K02414.01,Kepler-384 b,670.0
K02727.01,,670.0
K03332.01,,670.0
K04759.01,,670.0
K05110.01,,670.0
K06283.01,,670.0
K07380.01,,670.0
K07883.01,,670.0
K01198.03,Kepler-275 d,671.0
K01270.02,Kepler-57 c,671.0
K02092.02,Kepler-359 b,671.0
K02113.02,Kepler-417 b,671.0
K03480.01,,671.0
K03490.01,,671.0
K04068.01,Kepler-1546 b,671.0
K00945.01,,672.0
K00988.01,Kepler-261 b,672.0
K01494.01,,672.0
K01589.03,Kepler-84 e,672.0
K06515.01,,672.0
K08233.01,,672.0
K01461.01,,673.0
K02775.01,,673.0
K03158.05,Kepler-444 f,673.0
K07141.01,,673.0
K00694.01,Kepler-648 b,674.0
K00946.01,,674.0
K02365.01,Kepler-430 b,674.0
K02927.01,,674.0
K03353.01,Kepler-1477 b,674.0
K04444.01,,674.0
K04498.01,,674.0
K05740.01,,674.0
K06267.01,,674.0
K06580.01,,674.0
K07358.01,,674.0
K07897.01,,674.0
K00700.03,Kepler-215 c,675.0
K00974.01,,675.0
K01264.01,Kepler-800 b,675.0
K01681.02,,675.0
K01976.01,Kepler-1034 b,675.0
K02280.01,Kepler-1172 b,675.0
K03347.01,,675.0
K05684.01,,675.0
K06404.01,,675.0
K00340.01,,676.0
K00589.01,,676.0
K01942.01,,676.0
K02335.01,Kepler-1194 b,676.0
K02461.01,Kepler-1247 b,676.0
K03096.01,Kepler-1425 b,676.0
K03431.01,,676.0
K03503.01,,676.0
K04451.01,,676.0
K04622.02,,676.0
K06086.01,,676.0
K07672.01,,676.0
K08046.01,,676.0
K00785.01,Kepler-679 b,677.0
K02253.01,Kepler-1159 b,677.0
K02279.01,Kepler-377 c,677.0
K02433.04,,677.0
K03500.01,,677.0
K04894.01,,677.0
K07416.01,,677.0
K00490.03,Kepler-167 c,678.0
K00541.01,Kepler-594 b,678.0
K00574.02,Kepler-189 b,678.0
K00747.01,Kepler-661 b,678.0
K01196.03,Kepler-274 c,678.0
K01364.03,Kepler-292 e,678.0
K02655.01,Kepler-1306 b,678.0
